textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),sentiment_numeric
f27f60c847,ಹೌದು. ಚಿಂತೆ ಮಾಡಲು ಏನೂ ಇಲ್ಲ.,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಫಿನ್ಲ್ಯಾಂಡ್,5540720.0,304000.0,18.0,2
97cd2255be,ಹಾಯ್ ಹೋ ಹಾಯ್ ಹೋ ಕೆಲಸ ಮುಗಿದಿದೆ ನಾವು ಹೋಗುತ್ತೇವೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಸ್ವಿಟ್ಜರ್ಲೆಂಡ್,8654622.0,39500.0,219.0,1
1a9933a4fe,- ನಾನು ನಿನ್ನನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ!!!! ನೀವು ನನ್ನನ್ನು ತುಂಬಾ ಸಂತೋಷಪಡಿಸುತ್ತೀರಿ!!!!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಆಂಟಿಗುವಾ ಮತ್ತು ಬಾರ್ಬುಡಾ,97929.0,440.0,223.0,2
582090d484,ಇದು ತಮಾಷೆಯಾಗಿತ್ತು! ನನ್ನ ಬಳಿ 7 ಇದೆ.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ನಾರ್ವೆ,5421241.0,365000.0,15.0,2
92d94fa045,"ಇಟ್ಸ್ ಆಲ್ ರೈಟ್ ಪಾದ್ರಿ, ಪುಸ್ತಕಕ್ಕಾಗಿ ಜಿಯಾಯೂ!!",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಐಸ್ಲ್ಯಾಂಡ್,341243.0,100250.0,3.0,1
0c0563423e,ನಿಮ್ಮಿಂದ ಮೈಲಿಗಳು ನಾನು ಎಸ್ಸೆಕ್ಸ್‌ನಲ್ಲಿದ್ದೇನೆ ಆದ್ದರಿಂದ ನನಗೆ ಸಾಕಷ್ಟು ಎಚ್ಚರಿಕೆ ನೀಡಿ ಆದ್ದರಿಂದ ಆ ಉಚಿತ ಬಿಯರ್‌ಗಳಲ್ಲಿ ಒಂದನ್ನಾದರೂ ಪಡೆಯಲು ನಾನು ಸಮಯಕ್ಕೆ ತಲುಪಬಹುದು.,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಜೋರ್ಡಾನ್,10203134.0,88780.0,115.0,1
1f42d08f3e,ಟ್ವಿಟರ್ ಆರ್ಕೈವ್ ಪೋಸ್ಟಿಂಗ್‌ಗಳಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ LJ ನಲ್ಲಿ ನಮ್ಮ ಲಿಲ್ ವಿನಿಮಯವನ್ನು ಉಲ್ಲೇಖಿಸುತ್ತಿದ್ದೇನೆ.,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಕಿರಿಬಾಟಿ,119449.0,810.0,147.0,1
37bcad24ca,ನಿಮಗೆ ಏನು ಸಿಕ್ಕಿತು?  ನನ್ನ ದಿನ ಚೆನ್ನಾಗಿದೆ.. ಇನ್ನೂ ಏನನ್ನೂ ಮಾಡಿಲ್ಲ. ಆದರೂ ನನ್ನ ಮಲತಂಗಿಗೆ ಬೇಗ ಹೊರಡುತ್ತೇನೆ!,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಆಸ್ಟ್ರಿಯಾ,9006398.0,82400.0,109.0,1
9be622ea54,ಟ್ವಿಟರ್‌ನಲ್ಲಿ ನನ್ನ ಕಾಗುಣಿತ ಭೀಕರವಾಗಿದೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಉರುಗ್ವೆ,3473730.0,175020.0,20.0,0
2f6e1bc40b,"ಹಹಹಾ, ಅದು ಸಾಲ್ ಡೇನಿಯಲ್ ಮತ್ತು ನಿಮ್ಮೊಂದಿಗೆ ಮಾಡಿದ ತಂಪಾದ ಚಿತ್ರ. lol.",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಟುವಾಲು,11792.0,30.0,393.0,2
1ef4bca3f5,_1 ಟ್ವಿಟರ್ ಜಗತ್ತಿಗೆ ಸ್ವಾಗತ ಆಂಡ್ರ್ಯೂ! ಡೇವಿಡ್‌ಗೆ ಟ್ವಿಟರ್ ಕೂಡ ಹೊಂದಲು ಹೇಳಿ ಹಹಾ ಸುಮ್ಮನೆ ತಮಾಷೆ ಮಾಡಿದ್ದೇನೆ` ನನಗೆ ಗೊತ್ತು ಅವರು ಅದನ್ನು ಹೊಂದಲು ಬಯಸುವುದಿಲ್ಲ.. ಬೂ..,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಎರಿಟ್ರಿಯಾ,3546421.0,101000.0,35.0,1
ad1524a0c7,ಅವನನ್ನು ತುಂಬಾ ಕೆಟ್ಟದಾಗಿ ನೋಡಲು ಬಯಸುತ್ತೇನೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಇರಾನ್,83992949.0,1630000.0,52.0,0
27e3a4acfe,ನೀವು ಆಸ್ಟ್ರೇಲಿಯಾ ನೈಟಿಗಿಂತ ಬ್ರೆಜಿಲ್ ಅನ್ನು ಹೆಚ್ಚು ಪ್ರೀತಿಸುತ್ತೀರಿ ಎಂಬುದು ನಿಜವೇ,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಸೆನೆಗಲ್,16743927.0,192530.0,87.0,2
bcbc9b5e75,ಚೀಸ್ ಮತ್ತು ಈರುಳ್ಳಿ! ಗರಿಗರಿಯಾದ ಮೇಲೆ ವಿನೆಗರ್ ರುಚಿ ವಿಚಿತ್ರ! ಇಂಗ್ಲೆಂಡಿನ ವಿಲಕ್ಷಣವಾದ ಕ್ರಿಸ್ಪ್ಸ್ ಫ್ಲೇವರಸ್ ಬಹಳಷ್ಟು ಇದೆ.. ನೀವು ಏನು ಇಷ್ಟಪಡುತ್ತೀರಿ? x,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ವಿಯೆಟ್ನಾಂ,97338579.0,310070.0,314.0,0
89d0e4972c,ನನಗೂ! ಯಾರು ಅನುಸರಿಸದಿದ್ದಾರೆ ಎಂದು ಹೇಳಲು ನಾನು ಬಯಸುತ್ತೇನೆ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಬಲ್ಗೇರಿಯಾ,6948445.0,108560.0,64.0,2
096ed753e9,9 ವಾರಗಳ ನಂತರ ಅಂತಿಮವಾಗಿ ಮಳೆಯಾಗಿದೆ - ಇನ್ನೂ ಸಾಕಷ್ಟು ಸಾಕಾಗುವುದಿಲ್ಲ ಆದರೆ ಉದ್ಯಾನವು ಅದರ ಬಗ್ಗೆ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ ಎಂದು ತೋರುತ್ತದೆ.,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಬಾರ್ಬಡೋಸ್,287375.0,430.0,668.0,2
9f69f15ca6,ಏನು ವಿಷಯ?,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಲೈಬೀರಿಯಾ,5057681.0,96320.0,53.0,1
1e2e4371a9,ನಾನು ಮೂರ್ಖ ಹುಡುಗರನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ! ಅರೆ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಟಾಂಗಾ,105695.0,720.0,147.0,0
a7506a67a4,_ವಿಟ್ಟಿ ಹೌದು ಫ್ರಾನ್ಸ್/ಬೆಲ್ಜಿಯಂ ಚೆನ್ನಾಗಿತ್ತು ಕಾರ್ಂಟ್ ಬೆಲೀವ್ ನಾವು ಹಿಂತಿರುಗುವ ದಾರಿಯಲ್ಲಿ ಎಷ್ಟು ಟ್ರಾಫಿಕ್ ಹೊಡೆದಿದ್ದೇವೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಅಲ್ಬೇನಿಯಾ,2877797.0,27400.0,105.0,1
ed92ed183a,"ಇದು 20:50 ಗಂಟೆಗಳು ಮತ್ತು ನಾನು ಇನ್ನೂ ಆಫೀಸ್‌ನಲ್ಲಿದ್ದೇನೆ...ನಿಜವಾಗಿಯೂ ಸುಸ್ತಾಗಿದ್ದೇನೆ, ಮನೆಗೆ ಹೋಗಬೇಕೆಂದಿದ್ದೇನೆ!",ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ,59308690.0,1213090.0,49.0,0
5575fdaf3c,ಹಬ್ಬಿ ದಂತವೈದ್ಯರ ಬಳಿ ಕೈ ಹಿಡಿಯಲು ಸಿದ್ಧರಾಗಿ ಮತ್ತು ನಾಳೆ ಕಾರನ್ನು ಖರೀದಿಸುವ ಸಾಧ್ಯತೆಯ ಬಗ್ಗೆ ಭಯಪಡುತ್ತಿದ್ದಾರೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಮ್ಯಾನ್ಮಾರ್ (ಹಿಂದೆ ಬರ್ಮಾ),54409800.0,653290.0,83.0,0
a193f3b9e1,"ಇಲ್ಲ! ಕೀಬೋರ್ಡ್ ಬೆಕ್ಕು ಸತ್ತಿದೆ/ವರ್ಷಗಳಿಂದ! ಕೀಬೋರ್ಡ್ ಕ್ಯಾಟ್, ನೀವೇ ಆಟವಾಡಿ.",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಟ್ರಿನಿಡಾಡ್ ಮತ್ತು ಟೊಬಾಗೊ,1399488.0,5130.0,273.0,1
020a2d26ec,ಐ ಮಿಸ್ ಯು ಗೈಸ್ ಟೂ ಐ ಪ್ರಾಬ್ ವೊಂಟ್ ಬಿ ಬಿಕೆ ಟಿಲ್ ಅಗಸ್ಟ್ ಸಮ್ಟೈಮ್... ಆದರೆ ನಾನು ಯಾವಾಗಲಾದರೂ ಬಿಕೆ ಬಂದರೆ ಬಿ 4 ಆಗ ಅನಾರೋಗ್ಯ 4 ಖಚಿತವಾಗಿ ನಿಮಗೆ ತಿಳಿಯಲಿ!,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಗ್ರೀಸ್,10423054.0,128900.0,81.0,2
83d9d8ffbe,ಲೆಮ್ ಈ ಸಿರೋಕ್ ಬಾಟಲಿಯನ್ನು ಯದಲ್ಲಿ ಹಾಕಿ..ಬೇಬಿ ನಾನು ನಿನ್ನನ್ನು ಜನಪ್ರಿಯಗೊಳಿಸಬಲ್ಲೆ!!,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಫಿಲಿಪೈನ್ಸ್,109581078.0,298170.0,368.0,2
0c95eb579e,"ಶುಕ್ರವಾರ ಎರಡು ತರಗತಿಗಳು, ನಂತರ ಸೋಮಾರಿಯಾದ ಮಧ್ಯಾಹ್ನ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ. ತುಂಬಾ ಕೆಟ್ಟದು ಇಂದು ಚೆನ್ನಾಗಿಲ್ಲ ಮತ್ತು ಬೆಚ್ಚಗಿರುತ್ತದೆ",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ವಿಯೆಟ್ನಾಂ,97338579.0,310070.0,314.0,1
7162d447ab,ಮೈಯರ್ಸ್‌ನಲ್ಲಿ ಮೊದಲ ರಾತ್ರಿ. ಅದೇ w/out ಲಿಡಿಯಾ ಅಲ್ಲ!  ಆದರೆ ಈ ಬೇಸಿಗೆಯ ಬಗ್ಗೆ ನಾನು ನಿಜವಾಗಿಯೂ ಉತ್ಸುಕನಾಗಿದ್ದೇನೆ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಸ್ವಿಟ್ಜರ್ಲೆಂಡ್,8654622.0,39500.0,219.0,2
09a2245f93,ಹೌದು!! ಹಿಂಪಡೆಯಿರಿ!! ಶುಕ್ರವಾರದವರೆಗೆ ಒಂದು ಪತ್ರಿಕೆ ಹಿಂದಕ್ಕೆ ತಳ್ಳಲ್ಪಟ್ಟಿದೆ! ಸಂಜೆ 4:00 ಗಂಟೆಯ ವೇಳೆಗೆ ಇನ್ನೂ ಮೂರು ಪುಟಗಳು ಬಾಕಿ ಉಳಿದಿವೆ... ಸಮಸ್ಯೆಯೂ ಇಲ್ಲ.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಅಫ್ಘಾನಿಸ್ತಾನ,38928346.0,652860.0,60.0,2
7ab82d9fda,_ರೈಟ್ ಧನ್ಯವಾದಗಳು! 'ರಿಟರ್ನ್ ಆಫ್ ದಿ ಮ್ಯಾಕ್' ಜಾಮ್ ಆಗಿದೆ!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಕೆನಡಾ,37742154.0,9093510.0,4.0,2
3257bafde1,ಅದನ್ನು ತಣ್ಣಗಾಗಿಸುವುದು.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಮಾಲಿ,20250833.0,1220190.0,17.0,2
e6b380cd3d,"ನಾನು ಬಹುತೇಕ ಹೇಳಿದೆ, 'ಮತ್ತು ವ್ಯಾಕರಣವೂ ಅಸ್ತಿತ್ವದಲ್ಲಿಲ್ಲ' ಎಂದು ಗೊಣಗುತ್ತಿದ್ದರು.  ಆದರೆ ನಾನು ನನ್ನನ್ನು ನಿಲ್ಲಿಸಿದೆ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಆಸ್ಟ್ರಿಯಾ,9006398.0,82400.0,109.0,1
bb3ef3c925,ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಜಾಂಬಿಯಾ,18383955.0,743390.0,25.0,2
fc49e426f5,ಜೀವನದ ಅತ್ಯುತ್ತಮ ವಿಷಯಗಳು ಉಚಿತ x,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಬೆಲೀಜ್,397628.0,22810.0,17.0,2
356ad29589,ನಿಮ್ಮ ನೋವನ್ನು ನಾನು ಅನುಭವಿಸುತ್ತೇನೆ. ನನ್ನದೂ ಅದೇ ದಾರಿ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಟಾಂಗಾ,105695.0,720.0,147.0,0
c135b2cef2,"ನಾನು ಉದ್ಯೋಗಿ ಎಂದು ಈ ಮೂಲಕ ಘೋಷಿಸುತ್ತೇನೆ! ಸಂತೋಷವಾಗಿರಲು ಸಾಧ್ಯವಿಲ್ಲ, ಅಲ್ಹಮ್ದುಲಿಲ್ಲಾ!",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಜಪಾನ್,126476461.0,364555.0,347.0,2
9e972c1093,ಒಮ್ಮೆ ಜೇಮ್ಸ್ ಕ್ಯಾಮರೂನ್ ಏನನ್ನಾದರೂ ಸ್ಪರ್ಶಿಸಿ ಅದನ್ನು ಕ್ರಾಂತಿಗೊಳಿಸಿದಾಗ... ಬೇರೆಯವರು ಬಂದು ಅದನ್ನು **** ಮಾಡುತ್ತಾರೆ,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಮೊಜಾಂಬಿಕ್,31255435.0,786380.0,40.0,0
6c0bac4f19,ಜೀಲಾಂಗ್ ವಾಟರ್‌ಫ್ರಂಟ್ ಸುತ್ತಲೂ ಸಣ್ಣ ವಿಮಾನದಲ್ಲಿ ಹೋದರು.  ಕಳೆದ ವಾರಗಳ ಭೇಟಿಯಿಂದ ನಾನು ಇನ್ನೂ ದಣಿದಿರುವ ಕಾರಣ ನಾನು ಅದನ್ನು ಎಷ್ಟು ಚೆನ್ನಾಗಿ ನಿಭಾಯಿಸಿದ್ದೇನೆ ಎಂದು ಆಶ್ಚರ್ಯವಾಯಿತು,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಸರ್ಬಿಯಾ,8737371.0,87460.0,100.0,2
4b3a5b41b6,.. ಹಾಡು ಎಲ್ಲಿದೆ?,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಇಟಲಿ,60461826.0,294140.0,206.0,1
e37a7b9128,"ಓಹ್, ನನಗೆ ತಲೆ ಎತ್ತಿಬಿಡಿ ಆದ್ದರಿಂದ ನಾನು ಯಾವಾಗ ಬಾತುಕೋಳಿಯಾಗಬೇಕೆಂದು ತಿಳಿಯುತ್ತೇನೆ",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಕ್ರೊಯೇಷಿಯಾ,4105267.0,55960.0,73.0,1
803e9c0931,ಚಾಲನೆ ಮಾಡುವಾಗ ನೀವು ಇನ್ನೊಬ್ಬ ಚಾಲಕನಿಂದ ಆಕ್ರಮಣಕಾರಿ ಚಾಲನೆಯ ವರ್ತನೆಯನ್ನು ಎದುರಿಸುತ್ತೀರಿ. ನೀವು ಮಾಡಬೇಕು... ಕಾರನ್ನು ಚೇಸ್ ಮಾಡಿ 2 ಡ್ರೈವರ್‌ಗೆ ಹೇಗೆ ಚಾಲನೆ ಮಾಡಬೇಕೆಂದು ತಿಳಿಸಿ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಟರ್ಕಿ,84339067.0,770000.0,110.0,0
2e56c6a83e,ನಿಜವಾಗಿಯೂ ದುಃಖ... ನನ್ನ ಅಗ್ಗದ ಪುಟ್ಟ ಕ್ಯಾಮ್‌ಕಾರ್ಡರ್ ಕೇವಲ ಕ್ರಾಪ್ಸ್ ಅನ್ನು ಚಿತ್ರೀಕರಿಸಿದೆ.....,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಕೇಪ್ ವರ್ಡೆ,555987.0,4030.0,138.0,0
31d102fb4c,ನನ್ನ ಪ್ರಿಯತಮೆ dd ಹೇಳುತ್ತಾಳೆ 'ನನ್ನ ಅಮ್ಮ ನನ್ನ ಬೆಸ್ಟ್ ಫ್ರೆಂಡ್'... ಮತ್ತು ಅವಳು ಹೇಳಿದ್ದನ್ನೆಲ್ಲಾ ಇಲ್ಲಿಯೂ ಹೇಳಲು ಹೇಳಿದಳು ಹಾಗಾಗಿ ನಾನು ಮಾಡಿದೆ! ಲವ್ ಯಾ ಮೂ (ಜೆಡಿ ಕೂಡ),ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಜಾಂಬಿಯಾ,18383955.0,743390.0,25.0,2
778c5660f8,ಜಸ್ಟಿನ್ ಟಿಂಬರ್ಲೇಕ್ ಮತ್ತು ಆಂಡಿ ಸ್ಯಾಂಬರ್ಗ್ ಅದನ್ನು ಮತ್ತೆ ಮಾಡುತ್ತಾರೆ.. SNL ನಲ್ಲಿ ಮದರ್ ಲವರ್ ಸ್ಕಿಟ್ ಅದ್ಭುತವಾಗಿದೆ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಸೈಪ್ರಸ್,1207359.0,9240.0,131.0,2
f57f3b6265,ಅದು ಎಷ್ಟು ಕಿರಿಕಿರಿ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ!  ಆದರೆ ಒಂದು ಜರ್ಮನ್ ಮಾತಿದೆ `ಆಹ್ಲಾದಕರ ನಿರೀಕ್ಷೆಯೇ ಅತ್ಯಂತ ಸಂತೋಷ' (ಸ್ವಂತ ಅನುವಾದ),ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಬಹಾಮಾಸ್,393244.0,10010.0,39.0,1
afa094db6a,ಈ ಕೆಲಸದ ಅಪ್ಲಿಕೇಶನ್ ಅನ್ನು ಪೂರ್ಣಗೊಳಿಸಲು ಇಂದು ಬಹಳಷ್ಟು ರನ್ನಿಂಗ್ ಮಾಡಬೇಕಾಗಿದೆ ಆದ್ದರಿಂದ ಅವರು ಅದನ್ನು ಫೈಲ್‌ನಲ್ಲಿ ಹೊಂದಬಹುದು... ನನಗೆ ಈ ಕೆಲಸ ಸಿಕ್ಕಿದ್ದಕ್ಕೆ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ!!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಮಾರ್ಷಲ್ ದ್ವೀಪಗಳು,59190.0,180.0,329.0,2
c780b84d97,"ಹೌದು - ಇದು ಹೆಚ್ಚಾಗಿ ಬಿ/ಸಿ ನನಗೆ ನಿದ್ದೆ ಮಾಡಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ, ಆದರೆ ಓಹ್, ಊಟದ ಸಮಯ ಶೀಘ್ರದಲ್ಲೇ ಬರಲಿದೆ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ದಕ್ಷಿಣ ಕೊರಿಯಾ,51269185.0,97230.0,527.0,1
b03e2a23e5,"_tdh ನೀವು ಕೀಪ್‌ನಲ್ಲಿ ಮಾಣಿಕ್ಯ, ರತ್ನಗಳು ಮತ್ತು ಹಳಿಗಳನ್ನು ಸ್ಥಾಪಿಸಬಹುದೇ? ದಯವಿಟ್ಟು?",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ,59308690.0,1213090.0,49.0,1
7720aca199,"ಇಲ್ಲ, ಅದು ಸರಿಯಲ್ಲ - ನನಗೆ ಈಗ ನೆನಪಿದೆ.  ನೀವು ನಿರ್ಭೀತ ಟ್ವೀಟ್‌ನಲ್ಲಿ ಇದ್ದೀರಿ - ನಾವಿಬ್ಬರೂ ನಿರ್ಭೀತರಾಗಿ ಕಂಡುಬಂದಿದ್ದೇವೆ.",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಸಾವೊ ಟೋಮ್ ಮತ್ತು ಪ್ರಿನ್ಸಿಪಿ,219159.0,960.0,228.0,1
5843d17b1d,"ಉರ್ ತುಂಬಾ ಮುದ್ದಾಗಿದೆ.. ನಾನು ಡ್ರೀಮ್ ಎ ಲಿಟಲ್ ಡ್ರೀಮ್‌ನ ಅಭಿಮಾನಿ, ಈ ಕಿಸ್ ಮತ್ತು ಡಾಸನ್‌ನ ಕ್ರೀಕ್‌ನಲ್ಲಿರುವಂತೆ ಕಾಣಿಸಿಕೊಳ್ಳುವುದು ಹೆಚ್ಚು ಫ್ಲಿಕ್ಸ್ ಮಾಡಿ!",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಗಯಾನಾ,786552.0,196850.0,4.0,2
a88de8cc26,ಅಲ್ಲಿರುವ ಎಲ್ಲಾ ತಾಯಂದಿರಿಗೆ ತಾಯಂದಿರ ದಿನದ ಶುಭಾಶಯಗಳು ಎಂದು ಹೇಳುತ್ತದೆ http://plurk.com/p/stkr2,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಈಕ್ವಟೋರಿಯಲ್ ಗಿನಿಯಾ,1402985.0,28050.0,50.0,2
7b474b659d,ಏನಾಯ್ತು? ಏಕೆ ಟ್ವೀಟ್‌ಗಳಿಲ್ಲ. ನೀವು ಸಿಗ್ನಲ್ ಇಲ್ಲದ ಸ್ಥಳದಲ್ಲಿ ಚಿತ್ರೀಕರಣ ಮಾಡುತ್ತಿದ್ದೀರಾ?  .ಹೂಂ.,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಭೂತಾನ್,771608.0,38100.0,20.0,1
167b97c32a,ಈಗಷ್ಟೇ ವರ್ಕೌಟ್‌ನಿಂದ ಹಿಂತಿರುಗಿದೆ. ನನಗೆ ಬಹಳ ಚೆನ್ನಾಗಿದೆ. 4:30 ಕ್ಕೆ ಕೆಲಸ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಅಜೆರ್ಬೈಜಾನ್,10139177.0,82658.0,123.0,2
81defce8a3,http://twitter.com/friends?page=20 ಆ ಪುಟದಲ್ಲಿ ಹಿಂದಿನದನ್ನು ಒತ್ತಿರಿ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಮೈಕ್ರೋನೇಶಿಯಾ,115023.0,700.0,164.0,1
8e092e15ed,@_handz_ ಅದು ನಿಶ್ಯಬ್ದವಾಗಿತ್ತು.... ದುರದೃಷ್ಟವಶಾತ್ ಆದರೆ ಏನು ನರಕವು ಚೆನ್ನಾಗಿದೆಯೇ?,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಪೆರು,32971854.0,1280000.0,26.0,1
346ce6428b,"ಬ್ಲೀರ್ಗ್. ನಾನು ಎಷ್ಟೇ ಬೇಗ ಎದ್ದರೂ ಕೆಲಸದ ಮೊದಲು ನನ್ನ ಮನೆಯನ್ನು ನಾನು ಬಯಸಿದಷ್ಟು ಸ್ವಚ್ಛಗೊಳಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ. ಇಂದು: ಸಿಂಕ್, ಲಾಂಡ್ರಿ.",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಮಧ್ಯ ಆಫ್ರಿಕಾದ ಗಣರಾಜ್ಯ,4829767.0,622980.0,8.0,0
cf9dc7479a,"ಆದರೆ ನಾನು ಎಮಿಲಿ ಅಹಹ್ಹಾ ನೀವು ನನ್ನನ್ನು ಹೆದರಿಸುತ್ತಿದ್ದೀರಿ, ಅದು ಕೆಲಸ ಮಾಡುತ್ತದೆ",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಎಸ್ಟೋನಿಯಾ,1326535.0,42390.0,31.0,0
1594011c6d,ಹಾಸಿಗೆಯಲ್ಲಿ ಮಲಗಿರುವ ಟಿಲ್ ವರ್ಕ್‌ಕ್ಕ್... ಓ ದ ಲೈಫ್. ಖಂಡಿತವಾಗಿಯೂ ನರವನ್ನು ಸೆಟೆದುಕೊಂಡಿದೆ.,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ನೆದರ್ಲ್ಯಾಂಡ್ಸ್,17134872.0,33720.0,508.0,0
17d1a66db4,ಇಂದು ಯಾವುದೇ ಕಿಕ್‌ಬಾಕ್ಸಿಂಗ್ ತರಗತಿಗಳು ಬಹಳ ತೊಂದರೆಗೊಳಗಾಗಿವೆ. ಇನ್ನೂ ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ ಮಾಡುತ್ತೇನೆ. http://myloc.me/1ZT0,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಹೋಲಿ ಸೀ,801.0,0.0,2003.0,0
1d18c624f2,"ಇಂದು ನನ್ನ ಕನ್ನಡಕವನ್ನು ಧರಿಸಬೇಕು, ನನ್ನ ಬಲಗಣ್ಣು ಊದಿಕೊಂಡಿದೆ ಮತ್ತು ಏಕೆ ಎಂದು ನನಗೆ ತಿಳಿದಿಲ್ಲ",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಕುವೈತ್,4270571.0,17820.0,240.0,0
322b61740c,"90 ಡಿಗ್ರಿ, ಸ್ಥೂಲ ಆಕಾಶ, ಮತ್ತು ಗುಡುಗು ಸಹಿತ... ನನ್ನ ಮನಸ್ಥಿತಿಗೆ ಪರಿಪೂರ್ಣ ಹೊಂದಾಣಿಕೆ",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಸೀಶೆಲ್ಸ್,98347.0,460.0,214.0,2
